学期	学号	地点	日期	时间	金额
1	4	食堂	0106	115022	5.2
1	15	宿舍	0106	121037	0.16
1	55	宿舍	0106	121331	0.12
1	84	宿舍	0106	121410	0.17
1	26	超市	0106	121733	7
1	77	食堂	0106	115353	3
1	13	超市	0106	150151	2.8
1	23	宿舍	0106	150006	0.02
1	2	宿舍	0106	155816	2.4
1	69	教室	0106	125954	0.01
1	15	宿舍	0106	130102	0.16
1	62	图书馆	0106	123223	3.6
1	32	宿舍	0106	144245	1.7
1	13	食堂	0106	133301	6
1	48	宿舍	0106	123125	0.08
1	86	宿舍	0106	121913	0.2
1	7	宿舍	0106	130202	0.07
1	33	食堂	0106	123646	1.8
1	15	宿舍	0106	133746	0.32
1	13	教室	0106	133615	0.01
1	55	宿舍	0106	143540	0.15
1	13	文印	0106	151900	1.2
1	86	超市	0106	154550	3.5
1	41	食堂	0106	124233	1.8
1	43	宿舍	0106	134014	0.01
1	4	教室	0106	143729	0.01
1	7	宿舍	0106	151902	0.02
1	33	食堂	0106	122830	4.6
1	15	宿舍	0106	140948	0.16
1	61	图书馆	0106	144438	5.4
1	43	宿舍	0106	144327	0.03
1	67	图书馆	0106	141533	6.9
1	69	食堂	0106	152724	2.4
1	69	超市	0106	153530	20.1
1	43	食堂	0106	114618	5.2
1	20	食堂	0106	114839	5.1
1	84	食堂	0106	114949	5.2
1	10	食堂	0106	114812	4.6
1	20	食堂	0106	114812	1
1	10	食堂	0106	114823	1
1	51	食堂	0106	114644	5.2
1	7	宿舍	0106	123120	0.1
1	86	超市	0106	154006	6
1	9	宿舍	0106	145958	0.04
1	86	食堂	0106	114254	4.4
1	13	食堂	0106	114624	4.7
1	11	食堂	0106	114634	3.6
1	45	食堂	0106	113932	2
1	55	食堂	0106	114256	4.9
1	67	食堂	0106	114455	5.4
1	83	食堂	0106	114236	5.6
1	7	食堂	0106	114207	5
1	45	食堂	0106	114103	4.5
1	43	教室	0106	113447	0.01
1	15	食堂	0106	114213	3.7
1	77	食堂	0106	114535	5.5
1	71	食堂	0106	114610	4.2
1	42	食堂	0106	114351	4.9
1	45	宿舍	0106	114915	0.16
1	62	食堂	0106	115917	3
1	32	食堂	0106	114812	8
1	16	超市	0106	115607	13
1	64	食堂	0106	115010	10.9
1	23	食堂	0106	172543	1.8
1	64	食堂	0106	172626	8
1	23	食堂	0106	172612	0.5
1	71	宿舍	0106	172911	1.2
1	84	食堂	0106	172750	3.2
1	4	食堂	0106	172800	3.2
1	86	宿舍	0106	180707	1.9
1	20	食堂	0106	170421	0.6
1	13	食堂	0106	162402	4.5
1	10	食堂	0106	170317	0.6
1	55	食堂	0106	170157	5
1	7	宿舍	0106	165721	0.02
1	54	宿舍	0106	162642	1.3
1	2	宿舍	0106	164419	0.13
1	10	食堂	0106	170326	1.35
1	20	食堂	0106	171056	0.35
1	43	食堂	0106	170146	1
1	71	宿舍	0106	171014	0.14
1	39	宿舍	0106	175812	0.09
1	39	食堂	0106	172805	1.8
1	39	食堂	0106	172757	1.6
1	39	食堂	0106	172909	1.5
1	41	食堂	0106	170836	2.2
1	23	宿舍	0106	175700	0.16
1	15	食堂	0106	173611	5
1	9	食堂	0106	175432	4.7
1	20	宿舍	0106	174935	1.8
1	67	食堂	0106	174338	5.4
1	62	食堂	0106	173519	10
1	49	食堂	0106	173602	1.8
1	43	宿舍	0106	173153	0.01
1	15	食堂	0106	174055	0.6
1	71	宿舍	0106	173419	0.03
1	67	食堂	0106	174038	1.8
1	32	食堂	0106	174448	6.5
1	32	超市	0106	173817	6.7
1	62	食堂	0106	174548	2.7
1	49	食堂	0106	173551	2
1	54	宿舍	0106	182802	1.6
1	7	宿舍	0106	180103	1.6
1	62	宿舍	0106	181841	0.28
1	2	食堂	0106	182701	7
1	23	宿舍	0106	183335	0.16
1	90	宿舍	0106	201517	0.9
1	39	宿舍	0106	215312	0.04
1	76	宿舍	0106	220306	0.11
1	4	宿舍	0106	192413	0.1
1	90	宿舍	0106	201409	0.2
1	23	宿舍	0106	203136	0.32
1	45	宿舍	0106	213201	0.23
1	76	宿舍	0106	214516	0.17
1	10	超市	0106	215556	2.2
1	32	宿舍	0106	223234	0.02
1	32	宿舍	0106	223417	0.01
1	69	宿舍	0106	221445	0.02
1	4	超市	0106	203224	4.7
1	77	宿舍	0106	213219	0.1
1	69	宿舍	0106	213253	0.1
1	7	宿舍	0106	224633	0.05
1	62	宿舍	0106	233623	0.11
1	43	宿舍	0106	204816	0.02
1	39	宿舍	0106	225617	0.01
1	83	食堂	0106	195441	6.5
1	60	超市	0106	210323	4
1	61	宿舍	0106	212531	0.15
1	76	超市	0106	183819	30
1	71	超市	0106	183932	4.3
1	76	超市	0106	183822	1
1	33	超市	0106	193909	12.9
1	39	宿舍	0106	184002	0.01
1	45	宿舍	0106	213035	0.1
1	77	宿舍	0106	213029	0.2
1	49	宿舍	0106	225419	0.14
1	4	宿舍	0106	195148	2.2
1	64	宿舍	0106	194621	0.13
1	32	宿舍	0106	223344	0.01
1	67	宿舍	0106	223325	0.9
1	36	宿舍	0106	195319	0.9
1	32	超市	0106	214202	8.1
1	33	宿舍	0106	204743	0.8
1	43	宿舍	0106	185738	4.2
1	83	宿舍	0106	201432	0.08
1	7	宿舍	0106	211127	0.02
1	45	宿舍	0106	214850	0.32
1	90	宿舍	0106	202556	0.9
1	84	超市	0106	203247	13.7
1	4	宿舍	0106	192644	0.1
1	43	宿舍	0106	215803	0.08
1	15	宿舍	0106	215907	0.08
1	67	宿舍	0106	222455	0.1
1	84	宿舍	0106	192720	0.14
1	81	宿舍	0106	212512	0.17
1	45	宿舍	0106	212853	0.1
1	13	教室	0106	190045	0.01
1	71	宿舍	0106	230158	0.12
1	86	宿舍	0106	230403	0.1
1	4	宿舍	0106	192651	0.1
1	16	宿舍	0106	193626	0.8
1	13	宿舍	0106	222958	0.3
1	23	宿舍	0106	184114	1.2
1	39	宿舍	0106	200906	1.5
1	61	图书馆	0106	185018	2.7
1	60	宿舍	0106	213234	0.17
1	23	宿舍	0106	184103	1.2
1	43	宿舍	0106	192613	0.01
1	64	超市	0106	195946	15.7
1	51	宿舍	0106	221330	0.17
1	39	宿舍	0107	095150	0.03
1	76	宿舍	0107	085116	0.01
1	76	宿舍	0107	084142	0.01
1	23	食堂	0107	085050	0.5
1	23	食堂	0107	085049	0.8
1	23	教室	0107	091246	0.01
1	15	教室	0107	090538	0.01
1	45	食堂	0107	084817	4.5
1	84	食堂	0107	084736	2.33
1	84	食堂	0107	084748	2.3
1	84	食堂	0107	084806	2.3
1	7	宿舍	0107	085042	0.02
1	4	食堂	0107	084751	0.5
1	19	超市	0107	085754	4
1	43	宿舍	0107	091118	0.02
1	49	食堂	0107	084758	0.5
1	19	食堂	0107	090138	5.7
1	20	教室	0107	090435	0.01
1	90	食堂	0107	084811	5.5
1	39	宿舍	0107	092558	0.01
1	67	宿舍	0107	084703	0.14
1	67	食堂	0107	090358	5
1	64	教室	0107	090310	0.02
1	39	宿舍	0107	111816	0.01
1	77	超市	0107	090355	7.5
1	84	食堂	0107	084846	0.5
1	71	食堂	0107	085101	2.8
1	2	教室	0107	084626	0.01
1	51	宿舍	0107	075306	1.2
1	51	宿舍	0107	075322	1.2
1	54	食堂	0107	081924	3
1	51	食堂	0107	072121	0.5
1	13	食堂	0107	080725	0.8
1	10	食堂	0107	080925	0.5
1	20	食堂	0107	081856	1.8
1	16	宿舍	0107	074537	0.08
1	36	宿舍	0107	074641	0.08
1	77	宿舍	0107	083147	0.02
1	62	宿舍	0107	083935	0.05
1	4	食堂	0107	084728	2
1	49	食堂	0107	084704	3
1	63	食堂	0107	080625	3.15
1	71	宿舍	0107	080239	2
1	51	宿舍	0107	075431	1.2
1	13	食堂	0107	080732	1.3
1	51	宿舍	0107	075827	1.2
1	2	食堂	0107	081932	3
1	51	食堂	0107	071844	1.6
1	7	宿舍	0107	080215	0.06
1	10	食堂	0107	080853	2.4
1	71	宿舍	0107	080409	0.01
1	51	宿舍	0107	081920	1.2
1	20	食堂	0107	082130	0.5
1	26	宿舍	0107	080715	0.8
1	43	宿舍	0107	082032	0.01
1	51	宿舍	0107	082147	0.17
1	41	食堂	0107	072104	0.5
1	41	食堂	0107	071835	1.1
1	43	宿舍	0107	073347	0.02
1	77	食堂	0107	115757	10
1	9	食堂	0107	115200	4.7
1	10	食堂	0107	120530	0.35
1	42	食堂	0107	122317	4.9
1	42	食堂	0107	122333	4.9
1	69	超市	0107	131921	6
1	64	宿舍	0107	151319	1.9
1	19	食堂	0107	114901	5.6
1	61	食堂	0107	120628	7
1	32	食堂	0107	115627	10
1	2	食堂	0107	115423	8.4
1	10	食堂	0107	115934	4.6
1	7	教室	0107	114033	0.03
1	26	食堂	0107	120047	9.6
1	4	食堂	0107	120735	2.9
1	45	食堂	0107	121623	0.83
1	49	食堂	0107	120749	0.8
1	9	食堂	0107	131746	5.8
1	63	食堂	0107	115031	7
1	33	食堂	0107	114919	8.6
1	4	食堂	0107	115347	4.2
1	54	食堂	0107	120303	8
1	49	食堂	0107	115335	6.4
1	43	宿舍	0107	130252	0.02
1	23	宿舍	0107	132107	0.16
1	54	宿舍	0107	132809	0.19
1	84	食堂	0107	115400	4.2
1	43	食堂	0107	120038	10
1	20	食堂	0107	115944	5.1
1	86	宿舍	0107	144759	0.17
1	71	食堂	0107	120332	0.2
1	67	超市	0107	120933	5.5
1	43	宿舍	0107	145826	0.02
1	71	食堂	0107	120115	1.5
1	64	食堂	0107	115412	12.6
1	26	超市	0107	131724	9.9
1	84	宿舍	0107	122312	0.15
1	49	宿舍	0107	143801	1.7
1	63	宿舍	0107	142148	1.26
1	41	食堂	0107	120141	10
1	48	宿舍	0107	125057	2.1
1	63	宿舍	0107	144246	1.26
1	60	食堂	0107	120249	4.6
1	9	宿舍	0107	140639	0.01
1	13	食堂	0107	145109	4.8
1	54	食堂	0107	131110	6
1	62	宿舍	0107	131525	0.1
1	71	食堂	0107	121828	2.9
1	39	宿舍	0107	132050	0.03
1	15	宿舍	0107	122538	0.08
1	71	宿舍	0107	151046	0.02
1	67	食堂	0107	115420	4.4
1	60	宿舍	0107	124348	0.17
1	42	食堂	0107	124853	9
1	11	食堂	0107	115813	3.6
1	20	食堂	0107	120541	0.35
1	69	食堂	0107	131020	4
1	15	食堂	0107	115319	5
1	81	超市	0107	123642	6.3
1	13	食堂	0107	115742	4.7
1	51	食堂	0107	115756	4.7
1	41	交通	0107	125659	4
1	69	食堂	0107	175525	10.4
1	39	食堂	0107	170441	1.6
1	23	食堂	0107	170534	0.5
1	39	食堂	0107	170406	1.5
1	62	食堂	0107	175002	1.8
1	84	食堂	0107	174053	7
1	86	宿舍	0107	173447	2.4
1	61	图书馆	0107	172349	10.9
1	2	食堂	0107	181401	1.8
1	69	食堂	0107	175045	2
1	43	食堂	0107	171407	1.2
1	13	食堂	0107	171151	4.7
1	23	食堂	0107	170718	1
1	23	食堂	0107	170709	1.5
1	7	宿舍	0107	160126	0.04
1	20	食堂	0107	171133	0.3
1	20	食堂	0107	170432	0.35
1	10	食堂	0107	170456	0.6
1	10	食堂	0107	170654	0.65
1	63	宿舍	0107	155045	0.08
1	39	宿舍	0107	152540	0.01
1	63	宿舍	0107	153004	1.26
1	7	宿舍	0107	160552	0.05
1	11	食堂	0107	170412	3.6
1	64	食堂	0107	173213	8
1	90	食堂	0107	181038	8.2
1	19	宿舍	0107	173629	0.5
1	51	食堂	0107	171201	4.7
1	32	食堂	0107	173209	10.6
1	4	食堂	0107	175003	4.5
1	84	食堂	0107	174115	7
1	64	食堂	0107	173207	8
1	39	食堂	0107	170456	0.5
1	43	宿舍	0107	170006	0.02
1	10	宿舍	0107	173853	0.9
1	49	食堂	0107	152301	2.8
1	19	食堂	0107	171445	3.6
1	33	食堂	0107	171521	4.6
1	7	宿舍	0107	180445	2.3
1	63	食堂	0107	181056	4.6
1	63	食堂	0107	181159	4.6
1	39	食堂	0107	170355	2
1	20	食堂	0107	170425	0.6
1	71	超市	0107	161931	6.9
1	84	食堂	0107	152330	2.5
1	55	宿舍	0107	152447	0.06
1	62	食堂	0107	173505	4.2
1	9	食堂	0107	171508	4.2
1	4	食堂	0107	175012	4.5
1	41	交通	0107	170854	4
1	67	交通	0107	180015	1
1	51	宿舍	0107	215119	0.13
1	13	宿舍	0107	222705	1.2
1	32	宿舍	0107	224333	0.01
1	13	宿舍	0107	224616	0.16
1	69	宿舍	0107	230010	0.06
1	13	宿舍	0107	220519	1.2
1	11	超市	0107	221018	11.9
1	81	宿舍	0107	200523	0.19
1	61	宿舍	0107	202050	0.15
1	61	宿舍	0107	202831	1.2
1	7	宿舍	0107	203035	0.05
1	43	宿舍	0107	210128	0.01
1	54	食堂	0107	214128	6
1	32	宿舍	0107	192434	1.26
1	32	宿舍	0107	191127	1.26
1	63	宿舍	0107	203811	0.14
1	61	宿舍	0107	204254	0.16
1	83	食堂	0107	211451	6.5
1	36	宿舍	0107	184805	0.05
1	64	宿舍	0107	193132	0.12
1	23	宿舍	0107	230216	1.3
1	81	食堂	0107	183308	1
1	81	食堂	0107	183535	10
1	43	宿舍	0107	213551	0.05
1	54	教室	0107	205613	0.01
1	4	教室	0107	183356	0.01
1	62	食堂	0107	185231	3
1	90	宿舍	0107	193131	0.26
1	63	超市	0107	183737	5.9
1	26	超市	0107	200230	3.2
1	69	图书馆	0107	200648	5.9
1	69	宿舍	0107	221834	0.2
1	61	宿舍	0107	201639	2.2
1	43	宿舍	0107	213743	0.08
1	15	超市	0107	182024	28.6
1	15	超市	0107	182037	5.8
1	71	宿舍	0107	183829	0.01
1	86	宿舍	0107	203240	0.11
1	90	超市	0107	184501	15.7
1	42	宿舍	0107	223234	2.5
1	48	宿舍	0107	215940	1.2
1	13	宿舍	0107	220014	1.2
1	86	宿舍	0107	220939	0.07
1	84	宿舍	0107	183026	0.01
1	54	宿舍	0107	215114	0.19
1	39	宿舍	0107	223354	0.02
1	32	超市	0107	213111	20.7
1	48	宿舍	0107	215555	0.04
1	60	宿舍	0107	213959	2.9
1	42	图书馆	0107	191636	5.2
1	48	宿舍	0107	223754	0.08
1	32	宿舍	0107	224302	0.01
1	23	宿舍	0107	231816	0.1
1	86	宿舍	0107	232129	0.21
1	39	宿舍	0107	220202	0.05
1	43	宿舍	0107	210008	0.02
1	81	食堂	0107	183957	10
1	4	宿舍	0107	221555	0.08
1	84	宿舍	0107	183259	0.16
1	76	宿舍	0107	230640	0.01
1	48	宿舍	0107	215853	0.04
1	71	宿舍	0107	211847	0.02
1	9	宿舍	0107	232814	2.4
1	43	宿舍	0107	200740	0.19
1	54	教室	0107	201411	0.01
1	60	宿舍	0107	213122	0.1
1	43	宿舍	0107	213452	0.04
1	60	宿舍	0107	214044	0.3
1	77	宿舍	0107	203641	0.07
1	33	宿舍	0107	213952	1.3
1	77	超市	0108	105729	25.3
1	7	食堂	0108	112033	4.2
1	61	食堂	0108	081630	2
1	16	食堂	0108	105247	2.5
1	10	食堂	0108	074921	1.4
1	10	食堂	0108	075220	0.5
1	20	食堂	0108	075225	0.5
1	9	食堂	0108	112055	4.7
1	43	食堂	0108	112400	4.2
1	36	食堂	0108	104032	2.3
1	13	食堂	0108	105001	5.4
1	39	食堂	0108	090232	6
1	61	食堂	0108	112143	8.2
1	10	食堂	0108	105006	4.5
1	23	图书馆	0108	105212	1
1	39	食堂	0108	111036	2.2
1	49	宿舍	0108	073714	0.14
1	67	食堂	0108	084145	6.8
1	61	食堂	0108	081316	2.6
1	43	宿舍	0108	084212	0.02
1	20	食堂	0108	074933	1.4
1	19	食堂	0108	082627	2.8
1	76	宿舍	0108	100153	0.01
1	61	食堂	0108	081323	0.6
1	16	宿舍	0108	080446	0.07
1	20	食堂	0108	105704	0.6
1	77	食堂	0108	104606	2.5
1	33	食堂	0108	081330	3.7
1	36	食堂	0108	105253	2.5
1	36	宿舍	0108	081513	0.08
1	26	宿舍	0108	075621	0.9
1	81	食堂	0108	083313	0.2
1	16	食堂	0108	104122	2.3
1	86	食堂	0108	112018	8.4
1	7	宿舍	0108	084521	0.02
1	11	食堂	0108	082929	3.2
1	41	食堂	0108	112242	1.2
1	84	食堂	0108	081824	4.8
1	13	食堂	0108	083458	4.3
1	55	食堂	0108	104717	5
1	23	食堂	0108	111147	1.7
1	90	食堂	0108	105131	6
1	64	食堂	0108	083309	0.5
1	11	食堂	0108	083318	0.3
1	23	食堂	0108	111307	1
1	83	超市	0108	101135	4
1	39	食堂	0108	111140	1
1	43	食堂	0108	080827	0.5
1	39	宿舍	0108	085338	0.02
1	23	食堂	0108	111509	4.7
1	51	食堂	0108	112043	4.2
1	64	食堂	0108	082943	1
1	43	食堂	0108	080351	2
1	16	食堂	0108	105319	5
1	62	食堂	0108	105221	4.2
1	2	食堂	0108	090858	1.8
1	32	超市	0108	101339	18.3
1	39	食堂	0108	111121	1.5
1	39	食堂	0108	090230	2.7
1	23	食堂	0108	090234	2.5
1	69	食堂	0108	105053	10
1	60	食堂	0108	112531	10
1	62	宿舍	0108	000609	0.09
1	41	食堂	0108	070527	0.8
1	51	食堂	0108	070446	1.2
1	51	食堂	0108	070500	0.7
1	41	食堂	0108	070636	0.5
1	23	宿舍	0108	142042	0.02
1	36	宿舍	0108	135635	0.25
1	15	食堂	0108	113204	1
1	9	宿舍	0108	130154	0.01
1	69	食堂	0108	123627	2
1	26	食堂	0108	122457	5.5
1	13	教室	0108	133526	0.01
1	15	食堂	0108	112840	7
1	63	食堂	0108	124307	4.6
1	48	宿舍	0108	124034	0.17
1	36	宿舍	0108	141944	0.08
1	4	宿舍	0108	122922	0.08
1	43	宿舍	0108	123207	0.02
1	71	食堂	0108	123018	2.9
1	13	教室	0108	112822	0.01
1	62	图书馆	0108	112758	2
1	62	图书馆	0108	113006	2
1	90	食堂	0108	123808	2
1	64	文印	0108	124050	8.25
1	7	宿舍	0108	134157	0.07
1	67	食堂	0108	114854	5.4
1	64	食堂	0108	114957	8
1	32	食堂	0108	115025	12.9
1	41	超市	0108	114752	5
1	19	食堂	0108	115011	4.6
1	48	食堂	0108	115412	0.4
1	69	宿舍	0108	113304	2.1
1	60	食堂	0108	115414	2.5
1	83	食堂	0108	115312	5.6
1	41	食堂	0108	170802	2.2
1	19	食堂	0108	172738	3.6
1	41	食堂	0108	173242	1.8
1	39	宿舍	0108	163157	2
1	11	食堂	0108	172502	3.6
1	43	宿舍	0108	151227	0.01
1	9	食堂	0108	173015	4.2
1	43	宿舍	0108	152156	0.02
1	20	食堂	0108	170913	1
1	20	宿舍	0108	152729	1.26
1	55	食堂	0108	165945	5
1	43	食堂	0108	170715	1.2
1	69	图书馆	0108	160048	2
1	90	图书馆	0108	160101	8.4
1	43	宿舍	0108	180526	0.02
1	51	食堂	0108	170829	4.7
1	39	宿舍	0108	162132	0.01
1	15	食堂	0108	173514	1
1	86	宿舍	0108	163154	0.11
1	23	宿舍	0108	163605	0.02
1	13	食堂	0108	170821	4.2
1	10	食堂	0108	170855	5.1
1	20	食堂	0108	170912	5.1
1	32	食堂	0108	172424	8
1	39	食堂	0108	173234	2
1	15	食堂	0108	170916	5.5
1	33	食堂	0108	172655	4.5
1	43	宿舍	0108	153828	0.02
1	39	食堂	0108	173342	1.6
1	63	食堂	0108	173505	4.6
1	62	食堂	0108	173434	5.5
1	62	食堂	0108	173434	1.5
1	10	宿舍	0108	172412	0.8
1	77	食堂	0108	174356	2.9
1	77	食堂	0108	174650	5.6
1	61	图书馆	0108	155446	7.4
1	69	图书馆	0108	155907	9.2
1	39	食堂	0108	173524	1
1	11	食堂	0108	172804	1.5
1	64	食堂	0108	172524	10.9
1	67	食堂	0108	165446	3.9
1	67	食堂	0108	165552	1
1	11	食堂	0108	174526	2.9
1	23	食堂	0108	173811	3
1	55	食堂	0108	174350	4.1
1	84	食堂	0108	174555	4.2
1	77	食堂	0108	174638	2
1	10	宿舍	0108	173355	0.1
1	77	食堂	0108	174733	3.6
1	39	食堂	0108	174439	4.5
1	86	宿舍	0108	235429	0.2
1	7	宿舍	0108	183204	1.5
1	7	超市	0108	211512	11
1	61	宿舍	0108	213619	0.13
1	33	宿舍	0108	215504	0.3
1	9	宿舍	0108	222236	0.01
1	43	宿舍	0108	202405	0.05
1	7	宿舍	0108	210333	0.01
1	86	超市	0108	211522	7.6
1	86	宿舍	0108	182251	1.8
1	54	宿舍	0108	191230	0.08
1	64	宿舍	0108	200155	0.02
1	39	宿舍	0108	194736	0.02
1	33	宿舍	0108	215136	0.2
1	86	宿舍	0108	231633	0.17
1	86	宿舍	0108	192144	0.17
1	32	宿舍	0108	205103	1.1
1	67	宿舍	0108	224113	0.16
1	84	宿舍	0108	225040	0.06
1	9	宿舍	0108	230254	0.06
1	39	宿舍	0108	182436	0.09
1	71	宿舍	0108	202307	0.02
1	43	宿舍	0108	202454	0.18
1	86	宿舍	0108	192201	0.01
1	51	宿舍	0108	213943	0.16
1	64	宿舍	0108	200032	0.05
1	55	宿舍	0108	200611	0.06
1	43	宿舍	0108	211506	0.02
1	69	宿舍	0108	222351	0.2
1	43	宿舍	0108	184810	0.04
1	84	宿舍	0108	221656	0.9
1	23	宿舍	0108	181932	0.16
1	16	宿舍	0108	185132	0.26
1	39	宿舍	0108	204926	0.01
1	33	宿舍	0108	214943	0.2
1	15	宿舍	0108	215531	0.08
1	10	图书馆	0108	190050	1.5
1	10	图书馆	0108	185846	10
1	13	宿舍	0108	211410	1.1
1	90	宿舍	0108	220015	0.13
1	83	宿舍	0108	195641	0.9
1	13	食堂	0108	205716	2
1	71	宿舍	0108	224213	0.12
1	48	宿舍	0108	224844	0.08
1	86	宿舍	0108	230442	0.16
1	7	宿舍	0108	230201	0.07
1	39	宿舍	0108	231332	0.04
1	23	宿舍	0108	201628	1.2
1	23	宿舍	0108	202753	0.32
1	9	宿舍	0108	182038	0.01
1	7	宿舍	0108	192247	0.08
1	86	宿舍	0108	222815	0.01
1	43	宿舍	0108	184039	0.13
1	62	宿舍	0108	223222	0.18
1	62	食堂	0109	071421	2
1	20	食堂	0109	085754	1.8
1	64	食堂	0109	080934	2.6
1	64	食堂	0109	081224	0.5
1	15	食堂	0109	111407	5.2
1	54	宿舍	0109	082346	0.07
1	62	食堂	0109	071435	2.4
1	4	宿舍	0109	095945	0.08
1	63	食堂	0109	111830	4.6
1	13	食堂	0109	111900	5.2
1	42	食堂	0109	085743	2
1	16	食堂	0109	110808	5.5
1	54	教室	0109	111453	0.01
1	26	宿舍	0109	101149	1.1
1	84	食堂	0109	091552	5.5
1	20	食堂	0109	111016	1
1	10	食堂	0109	111045	1.35
1	54	食堂	0109	112636	4.2
1	42	宿舍	0109	084458	0.02
1	83	食堂	0109	111604	2.53
1	71	宿舍	0109	095011	2
1	10	食堂	0109	071734	2.3
1	33	宿舍	0109	103610	1.2
1	61	食堂	0109	073316	1.6
1	43	宿舍	0109	082058	0.01
1	43	宿舍	0109	074133	0.01
1	86	宿舍	0109	082316	0.16
1	61	食堂	0109	075009	4
1	36	食堂	0109	112744	2.5
1	23	宿舍	0109	102012	0.16
1	10	食堂	0109	111036	0.6
1	41	食堂	0109	111900	1.2
1	2	食堂	0109	105059	10.4
1	39	食堂	0109	112053	2
1	13	食堂	0109	083910	6
1	23	食堂	0109	112349	1.2
1	43	宿舍	0109	093507	0.02
1	2	食堂	0109	084438	3
1	20	食堂	0109	090048	0.7
1	55	食堂	0109	110646	5
1	54	教室	0109	100913	0.01
1	36	食堂	0109	110740	5.5
1	62	宿舍	0109	005530	0.09
1	62	宿舍	0109	063806	0.03
1	51	食堂	0109	070723	1.6
1	51	食堂	0109	071541	2
1	43	食堂	0109	080654	1.4
1	7	宿舍	0109	081140	0.06
1	20	食堂	0109	111009	0.6
1	23	宿舍	0109	091928	0.01
1	77	食堂	0109	112557	16
1	7	宿舍	0109	112315	0.02
1	76	宿舍	0109	111224	2.4
1	39	宿舍	0109	093727	0.04
1	51	食堂	0109	111906	4.2
1	54	食堂	0109	084403	3
1	23	食堂	0109	111949	4.2
1	39	食堂	0109	112010	5.2
1	39	宿舍	0109	090801	0.02
1	62	食堂	0109	115120	1.8
1	90	食堂	0109	123738	7.7
1	39	宿舍	0109	135806	0.02
1	43	宿舍	0109	140841	0.02
1	45	食堂	0109	123800	6.7
1	45	食堂	0109	123828	0.83
1	86	宿舍	0109	123315	0.12
1	86	食堂	0109	113304	4.6
1	15	超市	0109	113407	5.2
1	62	食堂	0109	114952	4.7
1	61	食堂	0109	113558	6.5
1	19	食堂	0109	113735	4.8
1	64	食堂	0109	114754	1.8
1	26	食堂	0109	114539	7
1	48	食堂	0109	120251	28
1	86	食堂	0109	113237	3
1	71	食堂	0109	121656	1
1	84	宿舍	0109	122052	0.15
1	32	超市	0109	140733	4.1
1	76	食堂	0109	114728	0.6
1	42	食堂	0109	115956	4.9
1	32	食堂	0109	115420	11.5
1	32	食堂	0109	115425	9.1
1	7	宿舍	0109	120313	0.07
1	67	食堂	0109	120327	8.4
1	71	食堂	0109	121644	5.4
1	71	食堂	0109	120401	1.8
1	69	宿舍	0109	121738	0.06
1	76	食堂	0109	121155	7.33
1	76	食堂	0109	123115	0.8
1	19	食堂	0109	115303	5.66
1	36	教室	0109	140725	0.01
1	16	教室	0109	140724	0.01
1	11	食堂	0109	115612	3.6
1	7	宿舍	0109	140330	0.02
1	62	宿舍	0109	115543	0.02
1	48	宿舍	0109	124436	0.1
1	7	食堂	0109	113212	5
1	64	食堂	0109	115020	1.5
1	84	食堂	0109	115751	6.6
1	76	食堂	0109	114732	0.6
1	76	食堂	0109	114004	12.6
1	43	宿舍	0109	114122	0.01
1	33	食堂	0109	113751	10.8
1	62	食堂	0109	114919	4.2
1	7	食堂	0109	114956	2.5
1	76	宿舍	0109	123248	0.02
1	86	宿舍	0109	123404	0.02
1	64	食堂	0109	114737	5
1	9	食堂	0109	120105	4.7
1	77	食堂	0109	113205	3
1	19	食堂	0109	115305	5.6
1	23	教室	0109	141410	0.01
1	42	食堂	0109	115939	4.9
1	71	食堂	0109	120232	3.7
1	71	食堂	0109	171517	1.5
1	2	宿舍	0109	174146	0.13
1	54	宿舍	0109	175642	0.08
1	15	食堂	0109	164244	1
1	43	食堂	0109	164219	5.2
1	55	食堂	0109	173621	5.4
1	26	超市	0109	164758	10
1	39	食堂	0109	170342	1.5
1	84	食堂	0109	165246	4.2
1	39	食堂	0109	170608	1
1	23	食堂	0109	170556	0.5
1	39	食堂	0109	171212	2
1	2	宿舍	0109	165109	2.1
1	32	食堂	0109	174710	7.6
1	63	食堂	0109	172948	4.6
1	23	食堂	0109	170623	1
1	45	超市	0109	164722	19.9
1	45	宿舍	0109	165356	0.16
1	19	食堂	0109	170114	3.6
1	90	超市	0109	164656	6
1	20	食堂	0109	170024	5
1	10	食堂	0109	170032	4.6
1	23	食堂	0109	170356	1.5
1	4	食堂	0109	165234	4.4
1	20	图书馆	0109	173115	10
1	13	食堂	0109	164700	4.2
1	51	食堂	0109	164717	4.2
1	54	宿舍	0109	165522	2.4
1	43	宿舍	0109	174107	0.02
1	64	食堂	0109	174526	3
1	39	食堂	0109	170544	0.5
1	64	食堂	0109	174539	4.6
1	4	食堂	0109	170718	1
1	41	食堂	0109	164832	0.4
1	55	食堂	0109	174721	4.4
1	67	食堂	0109	174229	4.4
1	15	食堂	0109	164219	3
1	43	食堂	0109	170110	2.5
1	90	交通	0109	182329	4
1	7	宿舍	0109	201928	0.06
1	2	食堂	0109	183342	7
1	36	宿舍	0109	203441	0.15
1	23	宿舍	0109	204831	0.9
1	69	宿舍	0109	230337	0.06
1	67	宿舍	0109	214455	0.2
1	39	宿舍	0109	215005	0.04
1	86	宿舍	0109	222235	0.16
1	48	宿舍	0109	222435	0.2
