学期	学号	日期	时间
2	84	0707	205126
2	24	0708	084408
2	58	0708	092832
2	9	0708	093848
2	23	0708	095832
2	68	0708	122656
2	7	0708	123902
2	58	0708	133538
2	43	0708	152750
2	7	0708	183139
2	43	0709	083647
2	82	0709	140127
2	89	0709	164524
2	4	0709	182106
2	71	0709	184004
2	10	0710	094706
2	64	0710	101108
2	7	0710	123128
2	82	0710	151253
2	8	0711	163659
2	89	0711	180929
2	86	0712	095002
2	81	0712	132616
2	38	0224	154904
2	38	0225	084740
2	74	0225	092512
2	85	0225	191755
2	74	0225	192301
2	38	0226	130352
2	74	0226	184701
2	38	0227	082202
2	40	0227	082628
2	85	0227	122854
2	74	0227	185705
2	40	0228	162604
2	34	0302	154614
2	74	0302	180242
2	18	0304	102301
2	40	0304	163715
2	40	0305	155350
2	18	0306	185641
2	38	0306	193912
2	18	0308	082355
2	74	0308	162828
2	38	0309	184943
2	18	0310	084620
2	38	0310	122009
2	38	0312	130759
2	38	0313	121856
2	40	0314	085023
2	38	0314	161443
2	74	0314	191449
2	14	0314	203743
2	18	0315	075524
2	34	0315	081413
2	38	0316	102054
2	34	0317	074233
2	18	0317	084502
2	40	0317	142118
2	34	0317	163922
2	18	0318	081639
2	38	0318	123451
2	34	0320	081234
2	38	0320	082933
2	38	0320	193738
2	40	0321	081919
2	34	0321	181806
2	18	0321	184725
2	38	0321	185149
2	38	0322	081457
2	18	0322	180927
2	18	0323	142514
2	74	0324	095424
2	34	0324	102433
2	74	0324	163506
2	74	0325	123801
2	85	0327	173127
2	21	0328	081300
2	38	0328	161309
2	34	0328	192731
2	34	0329	081418
2	74	0330	133600
2	18	0330	160648
2	74	0330	172814
2	18	0330	191635
2	18	0331	083900
2	74	0331	110827
2	38	0331	134905
2	18	0331	144925
2	74	0401	102224
2	38	0403	185023
2	18	0405	095103
2	74	0405	122817
2	38	0405	131703
2	74	0405	175007
2	74	0406	085544
2	14	0406	172729
2	74	0406	173858
2	34	0406	182904
2	34	0406	201241
2	34	0407	081754
2	34	0407	181225
2	74	0410	195530
2	38	0411	133234
2	40	0412	160104
2	18	0412	161650
2	74	0412	162113
2	18	0412	180128
2	18	0413	074258
2	30	0413	125850
2	74	0413	133719
2	18	0413	140226
2	34	0413	142715
2	34	0413	180228
2	74	0413	180934
2	34	0414	082814
2	14	0415	202432
2	40	0416	151414
2	40	0416	203033
2	18	0417	081435
2	18	0417	132452
2	74	0418	100655
2	18	0418	182152
2	74	0419	091452
2	74	0419	100629
2	38	0419	161326
2	74	0419	180907
2	18	0420	100048
2	38	0420	130258
2	74	0420	151909
2	18	0420	193355
2	18	0421	080443
2	34	0421	085625
2	74	0424	184719
2	40	0426	150200
2	38	0427	101720
2	34	0428	165521
2	34	0429	153026
2	74	0430	181221
2	18	0430	211518
2	18	0502	161321
2	18	0502	173547
2	34	0503	114636
2	34	0504	150249
2	40	0504	184540
2	40	0504	185603
2	74	0505	122423
2	14	0506	082730
2	74	0506	084116
2	40	0506	192951
2	34	0507	174200
2	40	0507	193041
2	74	0507	201711
2	34	0508	081628
2	74	0508	085725
2	74	0508	111118
2	40	0508	191944
2	14	0510	143420
2	74	0510	155349
2	14	0510	181023
2	74	0510	192609
2	34	0511	074233
2	74	0511	082627
2	34	0511	083021
2	40	0511	092340
2	21	0511	092834
2	44	0511	100250
2	14	0511	163847
2	34	0511	174018
2	74	0511	193524
2	14	0511	194417
2	74	0512	082407
2	40	0512	090059
2	85	0512	170941
2	14	0512	182919
2	21	0513	081808
2	14	0513	083147
2	34	0513	083440
2	38	0513	084121
2	14	0514	145350
2	38	0514	161408
2	74	0514	164925
2	74	0515	081749
2	38	0515	120511
2	34	0516	173621
2	74	0516	192030
2	74	0517	131759
2	18	0517	145855
2	74	0517	203459
2	74	0519	143530
2	34	0520	081416
2	74	0520	084045
2	14	0520	084854
2	34	0520	202621
2	14	0522	084249
2	34	0522	084617
2	74	0522	090444
2	34	0523	081718
2	40	0523	125254
2	34	0524	084009
2	34	0524	164811
2	34	0524	180336
2	74	0525	134845
2	74	0525	134906
2	38	0525	184117
2	34	0525	195234
2	34	0526	090137
2	18	0526	092827
2	18	0526	124937
2	34	0526	144006
2	34	0526	201301
2	18	0527	082004
2	85	0527	090050
2	74	0527	090622
2	34	0528	191154
2	40	0528	194449
2	38	0529	081655
2	14	0529	085725
2	21	0529	155721
2	38	0529	180027
2	34	0529	191503
2	74	0529	202224
2	34	0530	081308
2	21	0530	134919
2	34	0530	151948
2	34	0530	192256
2	21	0530	193511
2	18	0531	164252
2	74	0601	122220
2	74	0601	173721
2	18	0601	175451
2	18	0602	090939
2	18	0602	122257
2	21	0602	132919
2	74	0603	085045
2	14	0603	085936
2	40	0604	134151
2	74	0604	134403
2	21	0604	134403
2	34	0604	142620
2	34	0604	170953
2	34	0605	082616
2	74	0605	084738
2	14	0605	085022
2	74	0605	192223
2	40	0605	194125
2	34	0606	174844
2	18	0607	081924
2	74	0607	100405
2	74	0607	163129
2	74	0607	190156
2	34	0608	091938
2	34	0608	143342
2	34	0608	181251
2	34	0609	144715
2	34	0609	170232
2	18	0609	175230
2	74	0609	180802
2	40	0610	081123
2	18	0610	082104
2	34	0610	083821
2	74	0610	084804
2	34	0610	143515
2	18	0610	153709
2	74	0610	160959
2	30	0610	161809
2	18	0610	180027
2	34	0610	180530
2	74	0610	184319
2	74	0610	210530
2	18	0611	081623
2	34	0611	082210
2	74	0611	084701
2	38	0611	090847
2	34	0611	091730
2	74	0611	144257
2	18	0611	144904
2	30	0611	152737
2	18	0611	163243
2	34	0611	174614
2	74	0611	180615
2	18	0611	181227
2	40	0611	211213
2	40	0613	082218
2	34	0613	145044
2	34	0613	174327
2	74	0613	190052
2	40	0614	092239
2	34	0614	113904
2	74	0614	143753
2	74	0614	185153
2	74	0615	141934
2	74	0615	184334
2	18	0616	083458
2	34	0616	083737
2	74	0616	093627
2	74	0616	130608
2	34	0616	140058
2	18	0616	173823
2	18	0616	194637
2	18	0617	165336
2	40	0617	170508
2	40	0617	191238
2	18	0618	074226
2	34	0618	085742
2	40	0618	103613
2	38	0618	155026
2	18	0618	155645
2	40	0618	160814
2	34	0618	180006
2	18	0618	181348
2	40	0618	191255
2	34	0619	082358
2	40	0619	152952
2	40	0619	170218
2	34	0619	172848
2	18	0620	075038
2	74	0620	090823
2	40	0620	124843
2	34	0620	134244
2	74	0620	140620
2	34	0620	191040
2	38	0621	084232
2	34	0621	131710
2	34	0621	175244
2	21	0622	084719
2	34	0622	090703
2	21	0622	124023
2	34	0622	143459
2	18	0623	081135
2	34	0623	081650
2	74	0623	095306
2	18	0623	152048
2	74	0623	152842
2	34	0623	180202
2	18	0623	183243
2	74	0623	185856
2	18	0624	074424
2	38	0624	085020
2	14	0624	142907
2	14	0624	142927
2	74	0624	144152
2	34	0624	150928
2	18	0624	171515
2	74	0624	184733
2	88	0624	195006
2	14	0624	211112
2	18	0625	073244
2	14	0625	075933
2	74	0625	082436
2	34	0625	083940
2	18	0625	121444
2	74	0625	141623
2	14	0625	144603
2	34	0625	145240
2	34	0625	151339
2	14	0625	171353
2	74	0625	181615
2	40	0625	192120
2	74	0626	084009
2	14	0626	160100
2	74	0626	184805
2	38	0627	072836
2	74	0627	082850
2	34	0627	083209
2	14	0627	090325
2	40	0627	093604
2	34	0627	121941
2	21	0627	122508
2	88	0627	122508
2	44	0627	131052
2	74	0627	141525
2	85	0627	143006
2	88	0627	175757
2	21	0627	175757
2	14	0627	180331
2	34	0627	181043
2	74	0627	182229
2	40	0627	184438
2	74	0628	160630
2	40	0628	182346
2	74	0628	183004
2	34	0629	072651
2	34	0629	085525
2	85	0629	103322
2	34	0629	110114
2	74	0629	133251
2	34	0629	142300
2	34	0629	181122
2	74	0629	194446
2	34	0630	075410
2	34	0630	083155
2	18	0630	084601
2	38	0630	115330
2	74	0630	130832
2	34	0630	143832
2	18	0630	161913
2	34	0630	180338
2	18	0630	180411
2	74	0630	182515
2	14	0701	144327
2	14	0701	144343
2	34	0701	154645
2	74	0701	161825
2	34	0701	181127
2	74	0701	200952
2	34	0702	073514
2	74	0702	085318
2	14	0702	114904
2	21	0702	115557
2	88	0702	115557
2	34	0702	162808
2	14	0702	175934
2	34	0702	180415
2	21	0702	185149
2	88	0702	185150
2	74	0702	185936
2	34	0703	071043
2	74	0703	084408
2	14	0703	162149
2	40	0703	191155
2	74	0703	193919
2	38	0704	073854
2	34	0704	082022
2	21	0704	104846
2	88	0704	111437
2	74	0704	115534
2	88	0704	124541
2	21	0704	124542
2	34	0704	141354
2	34	0704	171022
2	21	0704	183854
2	88	0704	183855
2	74	0704	184215
2	18	0706	090254
2	40	0706	135711
2	18	0708	082814
2	34	0708	123438
2	18	0708	140513
2	63	0224	095040
2	22	0224	095042
2	51	0224	101427
2	41	0224	101428
2	89	0224	101518
2	70	0224	112247
2	20	0224	114615
2	10	0224	114615
2	49	0224	124201
2	10	0224	132000
2	20	0224	132002
2	89	0224	142446
2	3	0224	143917
2	16	0224	143918
2	36	0224	143918
2	65	0224	152108
2	65	0224	161930
2	48	0224	162056
2	6	0224	163449
2	67	0224	163450
2	24	0225	084721
2	63	0225	084723
2	57	0225	085611
2	76	0225	085613
2	69	0225	085944
2	70	0225	085945
2	57	0225	085957
2	76	0225	085959
2	81	0225	091204
2	87	0225	091205
2	54	0225	092121
2	50	0225	092513
2	53	0225	092514
2	67	0225	093751
2	61	0225	101021
2	5	0225	101022
2	89	0225	102136
2	65	0225	104420
2	56	0225	111304
2	9	0226	152508
2	65	0226	152510
2	77	0226	153734
2	82	0226	185350
2	6	0226	185351
2	79	0226	192030
2	48	0226	192030
2	56	0227	082137
2	23	0227	082137
2	63	0227	082159
2	20	0227	082200
2	10	0227	082202
2	24	0227	082203
2	13	0227	082205
2	33	0227	082233
2	19	0227	082245
2	52	0227	082311
2	8	0227	082313
2	86	0227	082314
2	51	0227	082356
2	48	0227	082625
2	3	0227	084243
2	49	0227	085013
2	45	0227	122846
2	90	0227	122853
2	10	0227	131227
2	20	0227	131328
2	50	0227	185705
2	53	0227	185706
2	56	0227	190019
2	61	0227	191912
2	5	0227	191914
2	42	0227	193219
2	46	0227	193220
2	84	0227	193536
2	55	0227	194348
2	79	0227	194916
2	20	0228	082402
2	10	0228	082404
2	13	0228	083215
2	64	0228	083841
2	65	0228	084032
2	55	0228	085230
2	59	0228	090438
2	20	0228	162231
2	10	0228	162231
2	56	0228	162239
2	69	0228	162413
2	6	0228	162420
2	82	0228	162421
2	67	0228	162430
2	48	0228	162604
2	79	0228	162605
2	7	0228	162725
2	58	0228	162726
2	23	0228	175138
2	7	0301	082333
2	86	0301	082334
2	8	0301	082336
2	24	0301	082336
2	13	0301	082339
2	51	0301	085855
2	81	0301	091219
2	87	0301	091221
2	56	0301	102159
2	10	0301	102229
2	20	0301	102230
2	82	0301	102251
2	58	0301	102305
2	3	0301	102447
2	16	0301	102447
2	51	0301	162127
2	13	0301	162127
2	63	0301	162131
2	70	0301	171255
2	8	0301	190017
2	86	0301	190018
2	70	0301	192011
2	7	0301	201117
2	3	0302	123133
2	12	0302	145918
2	65	0302	190255
2	12	0302	190727
2	87	0303	101806
2	3	0303	120623
2	47	0303	121812
2	6	0303	132829
2	46	0303	133622
2	59	0303	135648
2	59	0303	135945
2	59	0303	140000
2	5	0303	144440
2	46	0303	200320
2	56	0304	102133
2	82	0304	105002
2	77	0304	150519
2	56	0304	183339
2	56	0305	131934
2	59	0305	195747
2	56	0306	123538
2	3	0306	124619
2	22	0306	192926
2	50	0306	195405
2	75	0306	202233
2	65	0306	202924
2	22	0306	214035
2	1	0307	091639
2	1	0307	163256
2	1	0307	164445
2	87	0307	202526
2	65	0307	205212
2	65	0307	213043
2	87	0308	082639
2	50	0308	162829
2	87	0308	170114
2	77	0308	184900
2	3	0308	194531
2	87	0308	195050
2	77	0308	201517
2	6	0308	202118
2	65	0309	093238
2	70	0309	125702
2	37	0309	142256
2	65	0309	153003
2	1	0309	160434
2	58	0310	090932
2	49	0310	122218
2	17	0310	135749
2	1	0310	155243
2	22	0310	155652
2	1	0310	164307
2	57	0310	174806
2	6	0310	202354
2	82	0310	202359
2	56	0311	102247
2	87	0311	102357
2	6	0311	102516
2	82	0311	102524
2	46	0311	102659
2	49	0312	144830
2	17	0312	171922
2	17	0312	191613
2	75	0312	194829
2	57	0313	193822
2	6	0313	194022
2	47	0314	081326
2	56	0314	161214
2	87	0314	161408
2	17	0314	161836
2	59	0314	211458
2	65	0315	081906
2	87	0315	084652
2	75	0315	140306
2	58	0315	162047
2	87	0316	104341
2	57	0316	160041
2	65	0316	161851
2	22	0316	175449
2	87	0316	190313
2	65	0316	214905
2	65	0317	092811
2	46	0317	095113
2	87	0317	095210
2	46	0317	130715
2	56	0318	081519
2	65	0318	082314
2	17	0318	085513
2	5	0318	085744
2	49	0318	123508
2	65	0320	081432
2	87	0320	081434
2	5	0320	081455
2	56	0320	113700
2	49	0320	115447
2	22	0320	193737
2	57	0320	195252
2	12	0321	145220
2	56	0321	151938
2	52	0321	184725
2	87	0321	185755
2	1	0321	193514
2	87	0322	171507
2	75	0323	125516
2	70	0323	140655
2	75	0323	193039
2	5	0324	085431
2	65	0324	122713
2	75	0324	125846
2	17	0324	134906
2	58	0324	190233
2	49	0325	191503
2	87	0326	142344
2	50	0326	204133
2	72	0327	173125
2	12	0328	131002
2	56	0328	131557
2	82	0328	165324
2	56	0328	174020
2	75	0328	194045
2	75	0328	213247
2	6	0329	201630
2	65	0330	183910
2	3	0331	082312
2	49	0331	091541
2	46	0331	095653
2	46	0331	131228
2	49	0331	134021
2	50	0331	172113
2	56	0401	101452
2	50	0401	102225
2	49	0401	203708
2	87	0402	143657
2	12	0403	184553
2	65	0405	124550
2	49	0405	195237
2	87	0406	095717
2	87	0406	133106
2	59	0406	141348
2	52	0406	142736
2	37	0406	145931
2	87	0406	193118
2	49	0407	140732
2	31	0407	161746
2	50	0407	202720
2	46	0408	101733
2	57	0408	103316
2	56	0408	114507
2	52	0409	133428
2	6	0409	205023
2	75	0409	205101
2	65	0410	180932
2	6	0410	182901
2	50	0410	195529
2	56	0411	081434
2	82	0411	095015
2	3	0411	095016
2	56	0411	161243
2	6	0411	161507
2	6	0411	182546
2	6	0411	211243
2	52	0412	161641
2	50	0412	162114
2	5	0412	162326
2	49	0412	183000
2	57	0412	183050
2	65	0412	195010
2	52	0413	131446
2	6	0413	132709
2	75	0413	134819
2	72	0413	142324
2	70	0413	142326
2	17	0413	171746
2	87	0413	185906
2	56	0414	092837
2	46	0414	101515
2	65	0414	120848
2	52	0414	121136
2	56	0414	131001
2	46	0414	132956
2	5	0414	140115
2	50	0414	145030
2	57	0414	150352
2	87	0414	175239
2	1	0414	181401
2	17	0414	195347
2	52	0415	081509
2	87	0415	083125
2	46	0415	085054
2	1	0415	091958
2	57	0415	105740
2	87	0415	130217
2	87	0416	143534
2	1	0417	084810
2	5	0417	125919
2	5	0417	133458
2	37	0417	192811
2	50	0417	194758
2	50	0418	091152
2	73	0418	162138
2	31	0418	182807
2	56	0418	184601
2	46	0418	192917
2	3	0418	202420
2	73	0419	070717
2	50	0419	091454
2	1	0419	130818
2	49	0419	165855
2	5	0419	195539
2	3	0419	203203
2	52	0420	100044
2	75	0420	100818
2	1	0420	101913
2	78	0420	101935
2	78	0420	131502
2	1	0420	195331
2	70	0420	195823
2	6	0420	202950
2	50	0421	123524
2	49	0421	182257
2	87	0423	143723
2	65	0423	204948
2	56	0424	193953
2	50	0425	090002
2	56	0426	161509
2	87	0426	161845
2	57	0426	194934
2	50	0426	202741
2	75	0427	172629
2	56	0428	190246
2	37	0428	191315
2	87	0502	161731
2	56	0502	181011
2	46	0502	181844
2	6	0502	185239
2	49	0502	185620
2	87	0502	190241
2	70	0502	191819
2	50	0502	202254
2	65	0503	120559
2	56	0503	125720
2	75	0503	142104
2	87	0503	161546
2	72	0503	161823
2	87	0504	084040
2	46	0504	102704
2	46	0504	130515
2	56	0504	130736
2	87	0504	151948
2	87	0504	184904
2	46	0504	185653
2	56	0504	190758
2	3	0505	092926
2	87	0505	093533
2	46	0505	101910
2	56	0505	120034
2	3	0505	122232
2	87	0505	162352
2	87	0506	081556
2	52	0506	082111
2	56	0506	083541
2	50	0506	084117
2	87	0506	133351
2	56	0506	183834
2	87	0507	142729
2	37	0507	194108
2	50	0507	201705
2	56	0508	081514
2	87	0508	081626
2	52	0508	081643
2	6	0508	084020
2	31	0508	090950
2	50	0508	091823
2	17	0508	125823
2	56	0508	135838
2	87	0508	191009
2	22	0508	192457
2	56	0508	192750
2	52	0508	194311
2	3	0509	081903
2	17	0509	165548
2	31	0509	202158
2	56	0510	142159
2	3	0510	143422
2	5	0510	144504
2	49	0510	144705
2	87	0510	144925
2	57	0510	151552
2	50	0510	155328
2	56	0510	180127
2	49	0510	182319
2	57	0510	185934
2	75	0510	190717
2	87	0510	192247
2	50	0510	192608
2	5	0511	080257
2	56	0511	082153
2	52	0511	084747
2	3	0511	091039
2	50	0511	093629
2	57	0511	093711
2	56	0511	163815
2	3	0511	163849
2	6	0511	165237
2	56	0511	180132
2	3	0511	181312
2	75	0511	191256
2	50	0511	193532
2	17	0511	194305
2	5	0512	081951
2	56	0512	082457
2	3	0512	083725
2	50	0512	094759
2	17	0512	102828
2	87	0512	164302
2	87	0513	082334
2	56	0513	083141
2	6	0513	084423
2	50	0514	164940
2	56	0514	180447
2	6	0514	194133
2	87	0515	100956
2	6	0515	125448
2	6	0515	180454
2	3	0515	192014
2	17	0515	205211
2	56	0516	180609
2	75	0516	192144
2	6	0516	192249
2	56	0516	192249
2	52	0516	194716
2	17	0517	102338
2	3	0517	102417
2	70	0517	102417
2	59	0518	151704
2	6	0518	174415
2	6	0519	121701
2	70	0519	140235
2	75	0519	173534
2	87	0520	085322
2	59	0520	184527
2	56	0520	190107
2	75	0520	190735
2	50	0520	195333
2	17	0521	102629
2	87	0521	144050
2	56	0521	161518
2	59	0521	204949
2	6	0522	081759
2	87	0522	083156
2	1	0522	084319
2	31	0522	090926
2	50	0522	091004
2	17	0522	092659
2	49	0522	162257
2	56	0523	161948
2	5	0524	135730
2	50	0524	154618
2	6	0525	114852
2	49	0525	122303
2	87	0525	130921
2	50	0525	195825
2	49	0526	095831
2	49	0526	122818
2	56	0527	081919
2	87	0527	085442
2	3	0527	104119
2	17	0527	121205
2	56	0528	120521
2	87	0528	143035
2	6	0528	153222
2	56	0528	161556
2	5	0529	081857
2	17	0529	090928
2	56	0529	125202
2	6	0529	181337
2	56	0530	193732
2	52	0531	081510
2	37	0531	143157
2	52	0531	153000
2	52	0601	182305
2	17	0603	083828
2	6	0603	084148
2	1	0603	084912
2	56	0603	085447
2	31	0603	193504
2	50	0604	082321
2	87	0604	143036
2	31	0604	153140
2	56	0605	085819
2	50	0605	094036
2	56	0605	190000
2	50	0605	193435
2	56	0607	184358
2	6	0607	192747
2	49	0607	194806
2	56	0608	084659
2	87	0609	143421
2	87	0609	164452
2	70	0610	084118
2	3	0610	133434
2	70	0610	173809
2	52	0611	120802
2	70	0611	163532
2	70	0611	182753
2	49	0611	203752
2	17	0613	135123
2	75	0613	175557
2	59	0613	175906
2	56	0613	182943
2	49	0613	184339
2	17	0613	191427
2	52	0614	074053
2	3	0614	101656
2	70	0614	135052
2	52	0614	143147
2	56	0614	145021
2	17	0614	145550
2	6	0614	152619
2	49	0614	175446
2	56	0614	181408
2	70	0614	182202
2	6	0614	192401
2	17	0614	192903
2	56	0615	071734
2	52	0615	144921
2	56	0615	174334
2	49	0615	181010
2	56	0616	071603
2	5	0616	084542
2	70	0616	085603
2	50	0616	092239
2	56	0616	115733
2	70	0616	121529
2	5	0616	142210
2	17	0616	150402
2	56	0616	173814
2	6	0616	183445
2	70	0616	184746
2	5	0616	185108
2	50	0616	193104
2	49	0617	092326
2	57	0617	102033
2	52	0618	080647
2	6	0618	081619
2	31	0618	082752
2	70	0618	090850
2	56	0618	174316
2	70	0618	182210
2	49	0618	183037
2	75	0618	184603
2	49	0619	141839
2	70	0619	170043
2	49	0619	171332
2	70	0619	175913
2	56	0619	180325
2	56	0619	180356
2	6	0619	183736
2	17	0619	184819
2	49	0619	185420
2	57	0619	190013
2	59	0619	201339
2	56	0620	074556
2	6	0620	085416
2	70	0620	094322
2	59	0620	095829
2	49	0620	114224
2	70	0620	122743
2	3	0620	152823
2	56	0620	173539
2	70	0620	181222
2	49	0620	181646
2	56	0621	075347
2	56	0621	084553
2	3	0621	084921
2	70	0621	085051
2	57	0621	085210
2	49	0621	090509
2	5	0621	090928
2	56	0621	134247
2	70	0621	145836
2	52	0621	145859
2	49	0621	150323
2	50	0621	160545
2	56	0621	165623
2	49	0621	174610
2	56	0621	175704
2	70	0621	184503
2	56	0622	072408
2	5	0622	080933
2	49	0622	114153
2	56	0622	122946
2	49	0622	124522
2	52	0622	133718
2	5	0622	135916
2	52	0622	161414
2	56	0622	174140
2	49	0622	175938
2	70	0622	205953
2	56	0623	072743
2	3	0623	075812
2	5	0623	080454
2	75	0623	080618
2	3	0623	083516
2	52	0623	091931
2	52	0623	120746
2	49	0623	121411
2	56	0623	121731
2	75	0623	122923
2	3	0623	125745
2	5	0623	141329
2	57	0623	151630
2	52	0623	161027
2	56	0623	175455
2	52	0623	175733
2	70	0623	180048
2	50	0623	185856
2	56	0624	072311
2	56	0624	114802
2	5	0624	143209
2	49	0624	155212
2	56	0624	173702
2	70	0624	175922
2	6	0624	181533
2	49	0624	200238
2	56	0625	071908
2	5	0625	081837
2	6	0625	083850
2	70	0625	091246
2	70	0625	115801
2	6	0625	130847
2	6	0625	140316
2	59	0625	140803
2	56	0625	142257
2	49	0625	142841
2	57	0625	142912
2	5	0625	143922
2	56	0625	175149
2	70	0625	175702
2	59	0625	182748
2	6	0625	191049
2	57	0625	191350
2	56	0626	071819
2	70	0626	080736
2	6	0626	080738
2	17	0626	105010
2	70	0626	105511
2	6	0626	105512
2	6	0626	114606
2	17	0626	123538
2	5	0626	153540
2	49	0626	155143
2	56	0626	160325
2	56	0626	175429
2	49	0626	175649
2	70	0626	190511
2	22	0626	210820
2	56	0627	071649
2	52	0627	071857
2	59	0627	073449
2	5	0627	075114
2	6	0627	085250
2	70	0627	090823
2	31	0627	090940
2	52	0627	115759
2	56	0627	115840
2	49	0627	120544
2	70	0627	121057
2	6	0627	135435
2	5	0627	143003
2	31	0627	143251
2	57	0627	145657
2	59	0627	170744
2	52	0627	174009
2	56	0627	174651
2	50	0627	182234
2	6	0627	183849
2	70	0627	191202
2	5	0627	201150
2	5	0628	104911
2	5	0628	144333
2	56	0628	173444
2	70	0628	184021
2	56	0629	072518
2	52	0629	072652
2	5	0629	084839
2	49	0629	085802
2	70	0629	112654
2	49	0629	113212
2	52	0629	120214
2	56	0629	123422
2	70	0629	135934
2	5	0629	145231
2	50	0629	153639
2	75	0629	153640
2	70	0629	172455
2	52	0629	172730
2	56	0629	175905
2	75	0629	181210
2	50	0629	194448
2	59	0630	073848
2	52	0630	073937
2	5	0630	082135
2	56	0630	083836
2	49	0630	085348
2	70	0630	091702
2	50	0630	100832
2	52	0630	112806
2	70	0630	121452
2	56	0630	131334
2	49	0630	143639
2	52	0630	173632
2	56	0630	175443
2	56	0701	073004
2	56	0701	083703
2	56	0701	145550
2	50	0701	155144
2	50	0701	190140
2	56	0702	072247
2	5	0702	081202
2	3	0702	081224
2	49	0702	084551
2	3	0702	084941
2	56	0702	110411
2	70	0702	113630
2	50	0702	130150
2	3	0702	133634
2	49	0702	142911
2	5	0702	144934
2	56	0702	145747
2	57	0702	163432
2	56	0702	174811
2	70	0702	185457
2	50	0702	185936
2	5	0703	075225
2	70	0703	091731
2	50	0703	094007
2	70	0703	122053
2	5	0703	160324
2	70	0703	181006
2	49	0703	184600
2	50	0703	191156
2	56	0704	072229
2	5	0704	080734
2	49	0704	085049
2	31	0704	094551
2	70	0704	095017
2	70	0704	115708
2	49	0704	125323
2	57	0704	132706
2	56	0704	134427
2	31	0704	135547
2	5	0704	144529
2	50	0704	151100
2	56	0704	180131
2	70	0704	181333
2	50	0704	184214
2	22	0704	195730
2	31	0704	210800
2	56	0705	113905
2	1	0705	122820
2	17	0705	124324
2	17	0705	143808
2	3	0705	195527
2	49	0705	201839
2	49	0706	092427
2	49	0706	120102
2	52	0707	075412
2	52	0707	115237
2	75	0707	161229
2	3	0707	170705
2	49	0707	184828
2	49	0708	091723
2	49	0708	124244
2	56	0708	185627
2	52	0709	081040
2	56	0709	082207
2	56	0709	164042
2	52	0711	163659
2	70	0712	125044
3	87	0901	091438
3	81	0901	091439
3	7	0901	092159
3	36	0901	125031
3	51	0901	132046
3	7	0901	141453
3	76	0901	150908
3	43	0901	151421
3	41	0902	142859
3	51	0902	142900
3	43	0902	154837
3	58	0902	155833
3	19	0902	160121
3	9	0902	170152
3	81	0902	174215
3	24	0902	181957
3	63	0902	181958
3	72	0902	191653
3	15	0903	162243
3	91	0903	162243
3	61	0903	162345
3	23	0903	162435
3	87	0903	162437
3	45	0903	162439
3	43	0903	162607
3	89	0903	174108
3	87	0903	182004
3	66	0903	190825
3	42	0903	190833
3	8	0903	193308
3	7	0903	203439
3	51	0904	073232
3	63	0904	082248
3	41	0904	083142
3	43	0904	130436
3	13	0904	151659
3	72	0904	181905
3	4	0904	200818
3	33	0905	102030
3	47	0905	135941
3	33	0905	142343
3	43	0905	150131
3	61	0905	161719
3	51	0905	175011
3	71	0905	180044
3	4	0905	183456
3	58	0905	191048
3	81	0905	193328
3	87	0905	193353
3	10	0906	102012
3	20	0906	102012
3	8	0906	102704
3	82	0906	152659
3	77	0906	160553
3	51	0906	174813
3	58	0906	182447
3	51	0907	200711
3	51	0908	080934
3	33	0908	101603
3	48	0908	144333
3	72	0908	153132
3	4	0908	154451
3	84	0908	154451
3	81	0908	193019
3	7	0908	194220
3	43	0909	100955
3	33	0909	101137
3	23	0909	102204
3	45	0909	102208
3	46	0909	102727
3	87	0909	102755
3	81	0909	102756
3	16	0909	104201
3	36	0909	104201
3	51	0909	140500
3	65	0909	145615
3	76	0909	160706
3	33	0910	102056
3	33	0910	144345
3	67	0910	162408
3	90	0910	162623
3	43	0910	163145
3	42	0910	180007
3	66	0910	180008
3	19	0910	182104
3	8	0910	183322
3	45	0910	183830
3	23	0910	183840
3	42	0910	184926
3	66	0910	185411
3	4	0910	194607
3	9	0910	200922
3	43	0910	200922
3	13	0911	085706
3	48	0911	091012
3	79	0911	091017
3	9	0912	102727
3	43	0912	102729
3	7	0912	162249
3	76	0912	162705
3	55	0912	172044
3	19	0912	175311
3	51	0913	084507
3	66	0913	102113
3	55	0913	114846
3	51	0914	082208
3	55	0914	114758
3	33	0914	145645
3	82	0914	155417
3	33	0914	174537
3	71	0914	180855
3	51	0915	083006
3	45	0915	083815
3	58	0915	115848
3	45	0915	151006
3	4	0915	190640
3	84	0915	190641
3	79	0915	193149
3	58	0915	212439
3	33	0917	131424
3	55	0917	175559
3	43	0917	175701
3	19	0917	175853
3	41	0918	074942
3	55	0918	081803
3	43	0918	082713
3	56	0918	154104
3	56	0918	184021
3	51	0918	184022
3	12	0920	111542
3	51	0920	123358
3	27	0920	123450
3	68	0920	144956
3	68	0920	150856
3	84	0921	152935
3	55	0921	172833
3	41	0921	205223
3	55	0922	075256
3	56	0922	102314
3	45	0922	102402
3	43	0922	102913
3	43	0922	131319
3	71	0922	163007
3	7	0922	174322
3	55	0922	182536
3	58	0922	185759
3	63	0923	102248
3	24	0923	102711
3	81	0923	102720
3	87	0923	102728
3	56	0923	102741
3	81	0923	102815
3	87	0923	102825
3	87	0923	144230
3	87	0923	183439
3	33	0924	085925
3	41	0924	134705
3	33	0924	143854
3	87	0924	162519
3	81	0924	162521
3	55	0924	172218
